Date,Open,High,Low,Close,Adj Close,Volume
2011-01-01,47.799999,50.500000,47.799999,49.400002,40.479919,330412380
2011-01-08,49.200001,51.500000,48.700001,51.299999,42.036858,308851080
2011-01-15,49.299999,49.500000,47.200001,48.900002,40.070210,380564110
2011-01-22,49.099998,49.200001,47.200001,47.200001,38.677177,215508540
2011-01-29,47.400002,49.099998,47.299999,48.200001,39.496609,186292560
2011-02-05,48.400002,49.099998,47.599998,48.799999,39.988274,194571490
2011-02-12,48.900002,49.599998,48.599998,49.099998,40.234104,163666940
2011-02-19,48.400002,48.400002,45.700001,47.000000,38.513294,270403160
2011-02-26,47.299999,47.500000,45.200001,45.400002,37.202194,249453650
2011-03-05,45.400002,46.700001,45.000000,45.700001,37.448032,196680450
2011-03-12,45.200001,45.500000,43.700001,45.000000,36.874435,243209190
2011-03-19,46.099998,46.200001,43.400002,44.599998,36.546661,234435670
2011-03-26,44.599998,45.200001,43.799999,44.500000,36.464718,141726680
2011-04-02,44.599998,46.900002,43.900002,45.599998,37.366081,230931860
2011-04-09,45.799999,46.000000,43.900002,44.200001,36.218895,190863730
2011-04-16,44.200001,46.000000,43.500000,45.500000,37.284149,196254670
2011-04-23,45.400002,46.000000,44.700001,45.900002,37.611927,160425600
2011-04-30,46.000000,46.000000,44.599998,45.200001,37.038307,132251200
2011-05-07,44.889999,45.119999,41.419998,41.529999,34.031002,249597500
2011-05-14,41.080002,41.980000,40.939999,41.020000,33.613087,174412100
2011-05-21,40.310001,41.060001,39.410000,40.970001,33.572124,195797700
2011-05-28,41.389999,41.590000,39.099998,39.849998,32.662422,145083400
2011-06-04,39.549999,39.599998,36.759998,37.919998,31.080534,291927800
2011-06-11,38.060001,39.549999,37.009998,38.299999,31.392000,237623500
2011-06-18,37.950001,40.169998,37.810001,39.590000,32.449314,216575900
2011-06-25,39.439999,43.060001,39.430000,42.880001,35.145908,173688900
2011-07-02,42.889999,43.000000,41.369999,42.029999,34.449226,106754200
2011-07-09,41.279999,41.400002,38.119999,38.380001,31.457567,225910300
2011-07-16,38.200001,40.500000,36.919998,40.259998,32.998482,191493700
2011-07-23,39.689999,40.090000,37.639999,38.340000,31.424778,132702800
2011-07-30,39.340000,39.380001,31.809999,33.439999,27.415730,267330800
2011-08-06,31.549999,32.910000,26.250000,29.850000,24.472477,489260500
2011-08-13,30.590000,31.320000,26.750000,26.770000,21.947342,265463000
2011-08-20,27.719999,31.580000,25.400000,29.840000,24.464273,330430400
2011-08-27,30.570000,31.540001,28.260000,28.400000,23.283697,168434700
2011-09-03,27.040001,29.200001,26.600000,26.740000,21.922747,164477000
2011-09-10,26.250000,29.280001,26.049999,28.990000,23.767401,203404600
2011-09-17,28.070000,28.080000,23.190001,24.980000,20.479815,289641100
2011-09-24,25.440001,28.320000,25.370001,25.620001,21.004522,248535400
