Date,Open,High,Low,Close,Adj Close,Volume
2011-01-01,29.500000,31.200001,28.299999,30.540001,27.980537,2828700
2011-01-08,30.889999,31.350000,30.209999,31.350000,28.722654,1570900
2011-01-15,31.350000,31.469999,29.980000,30.219999,27.687357,657200
2011-01-22,30.180000,31.000000,29.299999,29.719999,27.229261,681700
2011-01-29,29.780001,29.860001,28.600000,29.200001,26.752840,671600
2011-02-05,29.740000,29.889999,28.580000,29.129999,26.688711,580400
2011-02-12,29.000000,29.760000,28.660000,29.760000,27.265911,320300
2011-02-19,29.500000,29.879999,29.000000,29.299999,26.844465,506600
2011-02-26,29.340000,29.879999,28.500000,28.799999,26.386362,714500
2011-03-05,28.920000,29.030001,27.760000,28.280001,25.909946,872000
2011-03-12,27.980000,30.340000,27.600000,30.340000,27.797306,1183000
2011-03-19,30.410000,30.920000,29.570000,30.080000,27.559097,539600
2011-03-26,30.059999,31.000000,29.860001,30.719999,28.145456,609500
2011-04-02,30.900000,30.940001,29.120001,29.230000,26.780329,727400
2011-04-09,30.690001,30.690001,29.389999,30.000000,27.485794,596400
2011-04-16,29.799999,30.959999,29.340000,30.959999,28.365341,857000
2011-04-23,30.980000,32.369999,30.760000,31.350000,28.722654,784400
2011-04-30,31.360001,31.879999,30.900000,31.080000,28.475283,645600
2011-05-07,31.139999,32.330002,30.709999,31.379999,28.750149,972800
2011-05-14,31.280001,32.160000,30.770000,31.389999,28.759300,791700
2011-05-21,30.969999,34.639999,30.049999,34.599998,31.700279,3004000
2011-05-28,34.439999,34.439999,31.520000,32.880001,30.124435,2345000
2011-06-04,32.689999,34.299999,32.080002,33.200001,30.417610,2346700
2011-06-11,33.470001,34.599998,33.040001,34.250000,31.379625,2039900
2011-06-18,34.240002,34.750000,32.639999,32.959999,30.197721,7016800
2011-06-25,33.220001,33.230000,30.950001,31.000000,28.401989,21060900
2011-07-02,31.070000,31.250000,30.150000,30.260000,27.724010,3614500
2011-07-09,30.100000,30.730000,29.590000,29.879999,27.375849,4974600
2011-07-16,29.760000,29.760000,28.350000,28.940001,26.514633,4869200
2011-07-23,28.740000,29.370001,28.110001,28.320000,25.946590,5091900
2011-07-30,28.469999,28.690001,26.670000,27.010000,24.746374,4388100
2011-08-06,26.549999,26.820000,24.510000,25.299999,23.179684,3930900
2011-08-13,25.510000,26.340000,23.850000,23.940001,21.933668,1806700
2011-08-20,24.420000,26.230000,23.420000,24.690001,22.620815,1553600
2011-08-27,24.850000,25.770000,23.969999,24.150000,22.126066,1781200
2011-09-03,23.530001,25.139999,23.459999,24.049999,22.034443,1502000
2011-09-10,23.790001,25.680000,23.790001,25.309999,23.188852,2448700
2011-09-17,25.030001,25.280001,22.889999,23.629999,21.649645,2572300
2011-09-24,23.930000,25.070000,22.799999,23.160000,21.219036,1962000
2011-10-01,23.010000,24.879999,21.879999,23.370001,21.411436,2274100
2011-10-08,23.830000,26.180000,23.830000,25.600000,23.454548,1872600
2011-10-15,25.379999,26.580000,24.740000,26.500000,24.279121,2266500
2011-10-22,26.670000,29.430000,26.629999,28.610001,26.212294,2399700
2011-10-29,28.280001,28.549999,26.520000,28.260000,25.891617,1338200
2011-11-05,28.120001,29.000000,27.750000,28.389999,26.010721,1340500
2011-11-12,28.200001,29.299999,27.410000,28.940001,26.514633,2245200
2011-11-19,28.440001,28.920000,27.299999,27.809999,25.479338,1405400
2011-11-26,28.730000,29.309999,27.650000,28.959999,26.532949,5003900
2011-12-03,29.299999,30.000000,28.270000,29.260000,26.807812,2274000
2011-12-10,28.840000,29.830000,28.660000,29.820000,27.320881,3286200
2011-12-17,29.799999,31.120001,29.600000,30.850000,28.264565,3395300
2011-12-24,30.799999,31.490000,30.520000,30.610001,28.044676,1258400
2011-12-31,31.059999,31.400000,30.469999,31.010000,28.411154,2256700
2012-01-07,31.020000,31.959999,30.889999,31.750000,29.089127,2888700
2012-01-14,31.840000,32.700001,30.629999,30.790001,28.209593,2540300
2012-01-21,30.900000,30.900000,29.510000,29.969999,27.458313,2998400
2012-01-28,29.709999,31.010000,29.580000,31.010000,28.411154,1885200
2012-02-04,30.850000,31.639999,30.530001,30.830000,28.246241,2111000
2012-02-11,31.080000,32.820000,30.860001,32.470001,29.748800,3252300
2012-02-18,32.650002,32.779999,31.490000,31.980000,29.299864,1826000
2012-02-25,31.770000,32.139999,29.700001,30.000000,27.485794,14583500
2012-03-03,29.730000,30.780001,29.469999,30.580000,28.017181,3569100
2012-03-10,30.590000,31.980000,30.469999,31.840000,29.171591,4733300
2012-03-17,31.780001,32.049999,31.410000,32.000000,29.318176,4206800
2012-03-24,32.310001,33.680000,32.080002,32.939999,30.179399,6626100
