Date,Open,High,Low,Close,Adj Close,Volume
2011-01-01,191.520004,195.000000,185.460007,188.360001,136.645844,4418400
2011-01-08,188.110001,199.100006,187.429993,199.059998,144.408127,3867600
2011-01-15,199.309998,199.990005,189.250000,193.070007,140.062653,3020500
2011-01-22,194.229996,202.059998,191.309998,194.279999,140.940491,5236800
2011-01-29,194.600006,202.000000,194.059998,194.350006,140.991211,3281500
2011-02-05,195.259995,203.600006,195.000000,203.419998,147.571075,2942900
2011-02-12,203.500000,207.470001,202.539993,206.669998,149.928772,2484400
2011-02-19,203.410004,204.550003,193.580002,203.919998,147.933807,2916800
2011-02-26,203.110001,209.770004,198.740005,201.889999,146.461090,3385700
2011-03-05,202.500000,203.110001,188.320007,189.979996,138.780716,3309600
2011-03-12,188.679993,189.179993,179.520004,184.550003,134.814056,3725100
2011-03-19,185.009995,189.020004,181.369995,188.240005,137.509583,3100300
2011-03-26,189.300003,204.500000,185.199997,202.429993,147.875397,27500100
2011-04-02,201.399994,202.800003,195.309998,196.100006,143.251328,5907800
2011-04-09,195.850006,197.289993,192.149994,193.240005,141.162109,4243400
2011-04-16,191.080002,199.210007,189.059998,198.880005,145.282166,3622900
2011-04-23,198.770004,200.410004,194.880005,195.940002,143.134476,3103700
2011-04-30,196.860001,197.850006,190.740005,195.740005,142.988327,2871200
2011-05-07,197.320007,198.160004,192.080002,194.240005,141.892578,2142500
2011-05-14,192.259995,199.990005,187.470001,197.509995,144.281357,2910500
2011-05-21,195.570007,201.179993,191.520004,200.669998,146.589737,3517200
2011-05-28,202.500000,207.419998,193.539993,193.630005,141.446991,3307400
2011-06-04,192.880005,193.979996,185.270004,185.820007,136.683456,3410400
2011-06-11,186.210007,193.000000,185.190002,187.339996,137.801544,3591600
2011-06-18,186.850006,191.850006,183.509995,184.389999,135.631622,3002800
2011-06-25,184.559998,196.639999,184.100006,196.419998,144.480484,3379900
2011-07-02,195.440002,199.100006,193.089996,195.449997,143.766998,2005400
2011-07-09,190.169998,192.449997,181.759995,184.539993,135.741928,3962500
2011-07-16,184.240005,191.490005,178.779999,187.919998,138.228149,4129500
2011-07-23,185.500000,188.729996,172.380005,178.460007,131.269669,5323900
2011-07-30,181.399994,181.500000,157.000000,161.580002,118.853249,6784500
2011-08-06,154.029999,168.500000,144.639999,161.070007,118.478134,8746400
2011-08-13,162.630005,165.639999,150.000000,151.330002,111.313713,4750200
2011-08-20,155.240005,167.970001,150.240005,160.990005,118.419273,4802100
2011-08-27,163.770004,168.940002,155.050003,156.039993,114.778206,4265800
2011-09-03,150.250000,159.020004,148.899994,151.070007,112.044960,3769000
2011-09-10,149.259995,161.889999,148.100006,160.880005,119.320778,5396500
2011-09-17,156.500000,159.419998,140.220001,147.630005,109.493576,4384300
2011-09-24,148.009995,157.750000,144.679993,148.009995,109.775429,5256200
2011-10-01,146.809998,153.000000,137.000000,147.779999,109.604843,5002000
2011-10-08,152.880005,160.190002,149.520004,155.910004,115.634705,5176000
2011-10-15,154.250000,157.759995,146.529999,154.320007,114.455399,5417300
2011-10-22,155.699997,170.800003,149.929993,169.779999,125.921722,5595300
2011-10-29,166.509995,166.919998,149.839996,157.600006,116.888069,5356000
2011-11-05,158.009995,166.000000,152.990005,164.330002,121.879585,4740700
2011-11-12,162.800003,168.330002,158.119995,159.259995,118.119263,4323000
2011-11-19,156.429993,158.000000,150.350006,151.270004,112.193283,2315000
2011-11-26,157.809998,173.220001,157.350006,169.020004,125.358078,4611400
2011-12-03,172.940002,176.500000,167.130005,172.679993,129.104462,3481900
2011-12-10,166.339996,172.339996,165.279999,170.330002,127.347435,3105800
2011-12-17,170.570007,178.729996,165.089996,178.410004,133.388428,2779500
2011-12-24,178.179993,179.770004,175.899994,178.240005,133.261337,1206100
2011-12-31,183.649994,185.960007,175.179993,179.130005,133.926773,2361200
2012-01-07,179.300003,187.169998,177.300003,186.570007,139.489258,3252000
2012-01-14,188.619995,190.399994,180.830002,182.820007,136.685593,4251900
2012-01-21,181.990005,191.679993,181.630005,187.490005,140.177124,3206300
2012-01-28,185.679993,188.690002,180.410004,188.639999,141.036896,4782100
2012-02-04,184.009995,190.960007,184.009995,190.000000,142.053772,2743100
2012-02-11,191.369995,196.800003,189.429993,196.190002,146.681702,3553800
2012-02-18,196.369995,199.100006,192.399994,196.000000,146.539642,2303900
2012-02-25,195.000000,202.089996,194.000000,198.250000,148.221878,3812800
2012-03-03,196.740005,198.970001,191.880005,196.910004,147.219986,2965800
2012-03-10,196.979996,206.419998,194.509995,205.600006,154.889053,3165300
2012-03-17,204.020004,206.520004,198.149994,201.110001,151.506470,2218200
2012-03-24,201.520004,208.690002,198.699997,204.899994,154.361679,2429300
2012-03-31,207.699997,209.369995,202.380005,205.979996,155.175293,2736100
2012-04-07,201.639999,208.210007,197.149994,197.809998,149.020401,3171400
2012-04-14,199.500000,202.990005,189.589996,190.399994,143.438126,5339900
2012-04-21,188.000000,193.940002,184.000000,192.500000,145.020126,3651500
2012-04-28,191.960007,193.240005,181.770004,183.169998,137.991318,4410100
2012-05-05,181.039993,184.820007,177.119995,179.770004,135.429932,2940100
2012-05-12,177.029999,179.940002,171.360001,171.910004,129.508591,2965200
2012-05-19,167.110001,172.619995,160.250000,171.360001,129.094254,34127400
2012-05-26,173.130005,174.690002,165.399994,166.570007,125.485710,6018000
2012-06-02,167.169998,174.000000,162.710007,173.910004,131.015274,4643000
2012-06-09,175.380005,177.660004,170.160004,176.729996,134.361282,5169000
2012-06-16,175.860001,177.350006,170.660004,172.000000,130.765213,6230500
2012-06-23,169.110001,169.869995,163.240005,169.820007,129.107819,5387000
2012-06-30,169.809998,174.529999,168.460007,171.279999,130.217773,2708600
2012-07-07,171.509995,176.399994,169.449997,175.779999,133.638931,4006400
2012-07-14,175.509995,176.949997,171.740005,173.309998,131.761139,3346000
2012-07-21,170.309998,171.539993,163.850006,170.669998,129.754059,4997600
2012-07-28,170.850006,173.729996,166.000000,173.190002,131.669907,2623700
2012-08-04,173.800003,175.550003,172.610001,174.410004,132.597397,2510400
2012-08-11,174.110001,180.000000,172.410004,178.789993,135.927399,2058200
2012-08-18,177.720001,181.339996,175.509995,178.270004,135.532059,1797600
2012-08-25,178.529999,179.429993,174.500000,176.369995,134.087555,2072800
