Date,Open,High,Low,Close,Adj Close,Volume
2011-01-01,170.550003,174.589996,169.360001,170.690002,139.240463,23484500
2011-01-08,170.000000,175.000000,168.320007,175.000000,142.756332,22884400
2011-01-15,174.750000,175.339996,164.009995,166.199997,135.577744,33145300
2011-01-22,165.990005,167.070007,160.119995,161.770004,131.963989,33228100
2011-01-29,161.380005,166.639999,161.229996,164.830002,134.460175,18982300
2011-02-05,164.789993,168.720001,164.600006,166.660004,135.953033,23942200
2011-02-12,166.149994,169.899994,165.509995,168.039993,137.078690,20355600
2011-02-19,165.669998,165.880005,161.320007,165.119995,134.696732,19264100
2011-02-26,165.529999,166.250000,160.360001,161.000000,131.335800,28301100
2011-03-05,161.410004,163.720001,158.500000,160.679993,131.353195,23422500
2011-03-12,159.940002,160.500000,153.259995,159.960007,130.764679,32307600
2011-03-19,161.619995,162.210007,157.699997,157.970001,129.137817,18560600
2011-03-26,158.199997,162.000000,155.529999,160.229996,130.985382,17529000
2011-04-02,160.759995,164.399994,157.619995,160.960007,131.582123,18059200
2011-04-09,160.539993,163.979996,154.630005,155.130005,126.816170,25190600
2011-04-16,154.050003,156.100006,149.550003,153.509995,125.491890,30615500
2011-04-23,152.580002,153.949997,149.639999,151.009995,123.448174,24300800
2011-04-30,152.199997,153.070007,149.529999,150.100006,122.704262,21217600
2011-05-07,149.699997,150.740005,139.250000,141.460007,115.641243,47412600
2011-05-14,140.889999,143.389999,134.789993,134.990005,110.352097,36915100
2011-05-21,133.639999,138.960007,133.639999,138.660004,113.352242,32148600
2011-05-28,140.820007,142.300003,131.500000,135.330002,110.914940,31672300
2011-06-04,134.750000,137.250000,131.500000,135.919998,111.398460,30329300
2011-06-11,136.130005,138.949997,134.009995,137.229996,112.472130,28827000
2011-06-18,136.419998,137.779999,130.820007,130.910004,107.292343,24939000
2011-06-25,130.750000,136.720001,128.300003,136.649994,111.996750,32143000
2011-07-02,135.899994,136.199997,132.820007,134.080002,109.890472,15486500
2011-07-09,132.750000,133.429993,129.179993,130.160004,106.677681,24076600
2011-07-16,129.580002,136.470001,125.500000,135.490005,111.046066,42309000
2011-07-23,134.169998,139.250000,133.130005,134.970001,110.619888,26341400
2011-07-30,136.919998,137.339996,122.349998,125.180000,102.596092,39335200
2011-08-06,122.080002,125.440002,110.040001,116.470001,95.457497,73333500
2011-08-13,117.570000,119.779999,111.110001,111.760002,91.597206,35612500
2011-08-20,114.169998,118.099998,103.160004,111.750000,91.589012,65234100
2011-08-27,113.650002,117.800003,105.800003,107.059998,87.745140,35201200
2011-09-03,103.669998,108.790001,102.220001,102.250000,84.056366,29398200
2011-09-10,100.790001,109.660004,99.779999,107.489998,88.364037,36844800
2011-09-17,105.320000,105.599998,91.400002,95.180000,78.244392,49256200
2011-09-24,96.190002,104.080002,94.459999,94.550003,77.726471,33028600
2011-10-01,93.739998,98.070000,84.269997,92.690002,76.197433,43441500
2011-10-08,94.919998,101.129997,93.949997,96.730003,79.518600,33555600
2011-10-15,95.510002,104.940002,95.169998,102.089996,83.924843,47170400
2011-10-22,102.650002,118.070000,100.080002,115.860001,95.244705,47245800
2011-10-29,112.790001,113.889999,102.089996,105.040001,86.349953,38269600
2011-11-05,104.949997,109.260002,98.139999,101.660004,83.571381,34738900
2011-11-12,100.519997,101.019997,91.309998,91.910004,75.556229,34604000
2011-11-19,90.180000,92.290001,87.599998,88.750000,72.958473,25173900
2011-11-26,92.720001,102.419998,88.650002,97.250000,79.946068,46638600
2011-12-03,99.559998,106.099998,99.000000,101.449997,83.721535,41782400
2011-12-10,99.339996,99.940002,89.900002,90.099998,74.354927,42832000
2011-12-17,90.620003,95.000000,86.900002,93.790001,77.400093,36778600
2011-12-24,93.500000,93.839996,90.040001,90.430000,74.627274,16062700
2011-12-31,92.970001,96.430000,92.419998,93.419998,77.094780,30123600
2012-01-07,93.489998,101.449997,92.959999,98.959999,81.666656,34398400
2012-01-14,98.620003,109.430000,96.949997,108.739998,89.737595,45922400
2012-01-21,108.489998,112.199997,105.930000,111.769997,92.238106,34876500
2012-01-28,110.370003,117.570000,108.769997,117.529999,96.991531,39797000
2012-02-04,116.389999,117.599998,113.260002,114.120003,94.177437,24726600
2012-02-11,115.860001,116.650002,111.400002,115.910004,95.654640,26526800
2012-02-18,116.220001,117.910004,113.220001,115.870003,95.621643,20316000
2012-02-25,114.519997,122.180000,113.940002,119.959999,98.996910,34999000
2012-03-03,119.599998,119.949997,113.110001,117.290001,97.085831,29153500
2012-03-10,117.699997,124.870003,116.279999,122.930000,101.754272,45453200
2012-03-17,122.930000,127.860001,122.199997,126.180000,104.444450,31277200
2012-03-24,127.260002,128.720001,122.889999,124.370003,102.946228,25269100
2012-03-31,124.139999,125.540001,117.629997,118.000000,97.673523,21417000
2012-04-07,116.059998,120.410004,114.449997,115.089996,95.264778,25874000
2012-04-14,117.120003,119.769997,112.320000,112.440002,93.071320,41279300
2012-04-21,110.519997,115.550003,110.070000,114.410004,94.701935,25426100
2012-04-28,114.190002,116.480003,108.800003,108.989998,90.215569,22860200
2012-05-05,108.529999,110.860001,101.589996,102.129997,84.537254,27436400
2012-05-12,100.860001,102.139999,95.000000,95.489998,79.041061,35089400
2012-05-19,94.800003,99.949997,94.000000,96.699997,80.042603,24897400
2012-05-26,97.010002,97.879997,92.190002,92.639999,76.681976,20458900
2012-06-02,92.760002,97.500000,90.550003,94.540001,78.628723,25850200
2012-06-09,96.010002,96.760002,92.269997,95.660004,79.560242,23952100
2012-06-16,95.239998,97.599998,93.160004,93.629997,77.871872,26615800
2012-06-23,92.360001,96.180000,90.430000,95.860001,79.726570,22694200
2012-06-30,96.559998,98.769997,94.500000,95.470001,79.402214,12816700
2012-07-07,94.839996,97.860001,93.150002,97.430000,81.032333,20085700
2012-07-14,97.730003,100.489998,94.099998,94.160004,78.312691,30156400
2012-07-21,91.940002,102.050003,91.150002,101.639999,84.533813,26116400
2012-07-28,101.150002,102.180000,96.720001,100.980003,83.984886,17679700
2012-08-04,101.250000,104.379997,100.750000,103.019997,85.681557,14936600
2012-08-11,102.550003,105.629997,102.550003,103.599998,86.163925,12536900
2012-08-18,103.320000,107.339996,102.230003,104.959999,87.295036,19633200
2012-08-25,105.120003,106.580002,103.949997,105.720001,87.927116,13432600
2012-09-01,105.550003,116.750000,105.540001,116.330002,97.176682,22279400
2012-09-08,116.059998,122.599998,114.540001,121.360001,101.378502,23806600
2012-09-15,120.320000,121.110001,116.239998,116.720001,97.502487,24086700
2012-09-22,116.339996,117.650002,111.900002,113.680000,94.963020,20982900
2012-09-29,116.669998,121.400002,116.220001,119.309998,99.666046,19737800
2012-10-06,118.279999,122.940002,118.150002,120.199997,100.409515,16992700
2012-10-13,121.699997,126.480003,120.750000,123.620003,103.266418,34491800
2012-10-20,122.019997,124.360001,118.120003,119.440002,99.774643,21213200
2012-10-27,119.730003,125.889999,119.660004,123.250000,102.957321,10204700
2012-11-03,123.190002,126.730003,113.839996,116.150002,97.026337,24705700
2012-11-10,116.790001,118.349998,113.879997,115.839996,96.767357,17714700
2012-11-17,117.199997,120.309998,116.830002,120.309998,100.501389,11225300
2012-11-24,119.160004,121.339996,116.570000,117.790001,98.396294,18302500
2012-12-01,118.419998,119.639999,116.000000,116.570000,97.790100,16779900
2012-12-08,116.610001,120.070000,115.620003,119.360001,100.130615,21447100
2012-12-15,120.190002,129.720001,120.029999,128.440002,107.747772,29838200
2012-12-22,127.870003,129.300003,124.570000,125.519997,105.298195,8692100
2012-12-29,125.419998,134.639999,124.790001,134.509995,112.839897,17891200
2013-01-05,134.119995,138.149994,132.699997,137.130005,115.037811,19156000
2013-01-12,137.190002,144.809998,135.119995,144.449997,121.178505,31774400
2013-01-19,144.009995,146.740005,143.300003,144.460007,121.186897,18384700
2013-01-26,144.429993,150.399994,143.690002,149.899994,125.750473,19893200
2013-02-02,148.250000,152.500000,146.619995,151.600006,127.176613,21342300
2013-02-09,151.419998,156.720001,150.960007,154.990005,130.020432,21719700
2013-02-16,155.690002,159.000000,149.800003,154.089996,129.265427,23223800
2013-02-23,155.190002,155.690002,146.710007,150.529999,126.278984,26170200
2013-03-02,150.009995,157.190002,149.710007,152.979996,128.770401,21893000
2013-03-09,152.449997,155.630005,150.460007,154.839996,130.335968,21562800
2013-03-16,152.529999,153.110001,145.369995,146.600006,123.400063,19559600
2013-03-23,147.990005,149.059998,144.679993,147.149994,123.862946,15301900
2013-03-30,146.669998,148.059998,140.339996,143.690002,120.950546,17616600
2013-04-06,143.830002,150.589996,141.839996,149.119995,125.521217,15382300
2013-04-13,148.750000,151.449997,137.419998,138.720001,116.767044,28973100
2013-04-20,139.009995,146.050003,137.289993,144.110001,121.304077,14543100
2013-04-27,144.539993,146.839996,140.389999,145.369995,122.364662,17161300
2013-05-04,145.919998,150.990005,145.639999,149.100006,125.504410,15849100
2013-05-11,147.669998,158.699997,147.059998,158.179993,133.147476,20389100
2013-05-18,157.580002,164.470001,154.619995,158.720001,133.601944,23201100
2013-05-25,160.919998,165.830002,159.410004,162.080002,136.430252,18181300
2013-06-01,161.559998,166.169998,156.339996,166.009995,140.179916,21607100
2013-06-08,166.699997,168.199997,161.070007,162.919998,137.570694,17754700
2013-06-15,164.080002,165.669998,152.300003,154.250000,130.249695,20124900
2013-06-22,151.990005,154.990005,148.710007,151.250000,127.716461,16534400
2013-06-29,152.779999,154.100006,149.279999,153.240005,129.396835,9099100
2013-07-06,154.580002,160.279999,152.880005,160.110001,135.197922,14066600
2013-07-13,162.800003,164.850006,159.429993,164.360001,138.786667,20610000
2013-07-20,163.949997,167.410004,163.690002,165.259995,139.546555,12443000
2013-07-27,164.630005,167.899994,162.020004,167.619995,141.539429,14195800
2013-08-03,167.279999,169.690002,162.020004,162.130005,136.903610,13178300
2013-08-10,161.729996,164.800003,160.029999,160.660004,135.662323,10190200
2013-08-17,160.169998,160.789993,156.509995,158.649994,133.965042,11369400
2013-08-24,158.410004,160.699997,151.330002,152.130005,128.459579,12267400
2013-08-31,154.479996,158.050003,153.419998,156.660004,132.717773,9566900
2013-09-07,157.410004,165.789993,157.160004,164.000000,138.936035,14570900
2013-09-14,166.309998,170.000000,164.029999,169.750000,143.807266,33574000
2013-09-21,168.179993,168.460007,159.429993,159.850006,135.420212,18243900
2013-09-28,157.720001,160.309998,155.460007,156.550003,132.624603,13633900
2013-10-05,155.169998,160.490005,152.830002,160.000000,135.547318,15526600
2013-10-12,158.220001,162.500000,155.990005,158.690002,134.437546,21619600
2013-10-19,158.669998,162.240005,156.559998,162.089996,137.317871,14982600
2013-10-26,162.000000,163.350006,160.250000,162.050003,137.284073,14911200
2013-11-02,162.419998,164.300003,159.610001,163.169998,138.232849,15180400
2013-11-09,162.500000,165.419998,161.199997,164.399994,139.274902,14242300
2013-11-16,164.740005,168.240005,164.199997,168.100006,142.409409,14879000
2013-11-23,168.500000,170.690002,166.869995,168.940002,143.121048,10359100
2013-11-30,169.880005,171.580002,164.770004,167.210007,142.120590,15010100
2013-12-07,168.000000,172.199997,166.520004,168.389999,143.123535,15204500
2013-12-14,169.309998,175.800003,169.089996,175.160004,148.877731,17195000
2013-12-21,175.880005,176.759995,175.179993,176.350006,149.889114,5403600
2013-12-28,176.500000,178.850006,175.259995,178.149994,151.419067,7034400
2014-01-04,179.149994,181.130005,176.610001,178.389999,151.623062,12553300
2014-01-11,178.300003,179.740005,174.500000,176.279999,149.829697,16736000
2014-01-18,175.100006,175.589996,167.220001,167.639999,142.486099,15752000
2014-01-25,167.080002,167.600006,163.300003,164.119995,139.494247,18478600
2014-02-01,165.149994,165.520004,159.770004,161.929993,137.632828,20317100
2014-02-08,161.020004,165.229996,160.279999,163.720001,139.154221,18772100
